Year,Nmonth ,Month,SKU,ShipToCode,Issued
2015,11,AUGUST,05116298,CD3L,2 
2015,11,AUGUST,05116299,3L,100 
2015,11,AUGUST,05116300,CD3L,4 
2015,11,AUGUST,05116301,CD3L,1 
2015,11,AUGUST,05116302,CD3L,1 
2015,11,AUGUST,05116303,CD3L,1 
2015,11,AUGUST,05116304,3P,799 
2015,11,AUGUST,05116305,3P,8500 
2015,11,AUGUST,05116306,3D,78 
2015,11,AUGUST,05116307,3P,22 
2015,11,AUGUST,05116308,3D,250 
2015,11,AUGUST,05116309,3D,48 
2015,11,AUGUST,05116310,3D,10 
2015,11,AUGUST,05116311,3D,60 
2015,11,AUGUST,05116312,3M,117 
2015,11,AUGUST,05116313,CD3D,17 
2015,11,AUGUST,05116314,CD3D,0 
2015,11,AUGUST,05116315,CD3D,3 
2015,11,AUGUST,05116316,CD3D,1 
2015,11,AUGUST,05116317,CD3D,6 
2015,11,AUGUST,05116318,CD3D,1 
2015,11,AUGUST,05116319,CD3D,0 
2015,11,AUGUST,05116320,CD3P,10 
2015,11,AUGUST,05116321,CD3D,8 
2015,11,AUGUST,05116322,CD3D,2 
2015,11,AUGUST,05116323,CD3D,5 
2015,11,AUGUST,05116324,CD3D,1 
2015,11,AUGUST,05116325,CD3D,3 
2015,11,AUGUST,05116326,CD3D,12 
2015,11,AUGUST,05116327,CD3D,2 
2015,11,AUGUST,05116328,CD3D,1 
2015,11,AUGUST,05116329,CD3D,7 
2015,11,AUGUST,05116330,CD3D,12 
2015,11,AUGUST,05116331,CD3L,12 
2015,11,AUGUST,05116332,CD3L,276 
2015,11,AUGUST,05116333,CD3L,39 
2015,11,AUGUST,05116334,CD3L,96 
2015,11,AUGUST,05116335,CD3L,36 
2015,11,AUGUST,05116336,CD3L,12 
2015,11,AUGUST,05116337,CD3L,2 
2015,11,AUGUST,05116338,CD3L,12 
2015,11,AUGUST,05116339,CD3L,24 
2015,11,AUGUST,05116340,CD3L,12 
2015,11,AUGUST,05116341,CD3L,12 
2015,11,AUGUST,05116342,CD3L,24 
2015,11,AUGUST,05116343,CD3L,0 
2015,11,AUGUST,05116344,CD3L,36 
2015,11,AUGUST,05116345,CD3L,84 
2015,11,AUGUST,05116346,CD3L,36 
2015,11,AUGUST,05116347,CD3L,15 
2015,11,AUGUST,05116348,CD3L,36 
2015,11,AUGUST,05116349,CD3L,12 
2015,11,AUGUST,05116350,CD3L,24 
2015,11,AUGUST,05116351,CD3L,1 
2015,11,AUGUST,05116352,CD3L,2 
2015,11,AUGUST,05116353,CD3L,2 
2015,11,AUGUST,05116354,CD3L,2 
2015,11,AUGUST,05116355,CD3L,20 
2015,11,AUGUST,05116356,CD3L,1 
2015,11,AUGUST,05116357,CD3L,7 
2015,11,AUGUST,05116358,3L,48 
2015,11,AUGUST,05116359,3L,1491 
2015,11,AUGUST,05116360,CD3L,14 
2015,11,AUGUST,05116361,CD3L,1 
2015,11,AUGUST,05116362,CD3L,4 
2015,11,AUGUST,05116363,CD3L,18 
2015,11,AUGUST,05116364,CD3L,17 
2015,11,AUGUST,05116365,CD3L,2 
2015,11,AUGUST,05116366,CD3L,1 
2015,11,AUGUST,05116367,CD3L,3 
2015,11,AUGUST,05116368,CD3L,18 
2015,11,AUGUST,05116369,CD3L,0 
2015,11,AUGUST,05116370,CD3L,12 
2015,11,AUGUST,05116371,3L,450 
2015,11,AUGUST,05116372,CD3M,21 
2015,11,AUGUST,05116373,CD3L,2 
2015,11,AUGUST,05116374,CD3L,1 
2015,11,AUGUST,05116375,CD3L,1 
2015,11,AUGUST,05116376,CD3L,6 
2015,11,AUGUST,05116377,CD3L,2 
2015,11,AUGUST,05116378,CD3L,1 
2015,11,AUGUST,05116379,3P,190 
2015,11,AUGUST,05116380,CD3P,12880 
2015,11,AUGUST,05116381,3P,1680 
2015,11,AUGUST,05116382,3P,98 
2015,11,AUGUST,05116383,CD3P,5 
2015,11,AUGUST,05116384,CD3P,2 
2015,11,AUGUST,05116385,CD3P,1 
2015,11,AUGUST,05116386,CD3P,1 
2015,11,AUGUST,05116387,CD3P,36 
2015,11,AUGUST,05116388,3D,30 
2015,11,AUGUST,05116389,3D,72 
2015,11,AUGUST,05116390,3D,36 
2015,11,AUGUST,05116391,CD3P,6 
2015,11,AUGUST,05116392,CD3P,1 
2015,11,AUGUST,05116393,CD3D,2 
2015,11,AUGUST,05116394,CD3D,1 
2015,11,AUGUST,05116395,CD3D,6 
2015,11,AUGUST,05116396,CD3D,248 
2015,11,AUGUST,05116397,CD3D,12 
2015,11,AUGUST,05116398,CD3D,3 
2015,11,AUGUST,05116399,3D,360 
2015,11,AUGUST,05116400,3D,240 
2015,11,AUGUST,05116401,3D,48 
2015,11,AUGUST,05116402,3D,54 
2015,11,AUGUST,05116403,3D,240 
2015,11,AUGUST,05116404,3D,28 
2015,11,AUGUST,05116405,CD3L,0 
2015,11,AUGUST,05116406,CD3L,12 
2015,11,AUGUST,05116407,CD3L,24 
2015,11,AUGUST,05116408,CD3L,0 
2015,11,AUGUST,05116409,CD3L,12 
2015,11,AUGUST,05116410,CD3L,12 
2015,11,AUGUST,05116411,CD3L,0 
2015,11,AUGUST,05116412,CD3L,12 
2015,11,AUGUST,05116413,CD3L,36 
2015,11,AUGUST,05116414,CD3L,12 
2015,11,AUGUST,05116415,CD3L,96 
2015,11,AUGUST,05116416,CD3L,24 
2015,11,AUGUST,05116417,CD3L,12 
2015,11,AUGUST,05116418,CD3L,21 
2015,11,AUGUST,05116419,CD3L,4 
2015,11,AUGUST,05116420,CD3L,16 
2015,11,AUGUST,05116421,CD3L,10 
2015,11,AUGUST,05116422,CD3L,2 
2015,11,AUGUST,05116423,CD3L,2 
2015,11,AUGUST,05116424,3L,12 
2015,11,AUGUST,05116425,3L,672 
2015,11,AUGUST,05116426,CD3L,12 
2015,11,AUGUST,05116427,CD3L,6 
2015,11,AUGUST,05116428,CD3L,12 
2015,11,AUGUST,05116429,CD3L,12 
2015,11,AUGUST,05116430,CD3L,6 
2015,11,AUGUST,05116431,CD3L,12 
2015,11,AUGUST,05116432,CD3L,3 
2015,11,AUGUST,05116433,CD3L,6 
2015,11,AUGUST,05116434,CD3L,12 
2015,11,AUGUST,05116435,CD3L,12 
2015,11,AUGUST,05116436,CD3L,1 
2015,11,AUGUST,05116437,CD3L,1 
2015,11,AUGUST,05116438,CD3L,6 
2015,11,AUGUST,05116439,CD3L,2 
2015,11,AUGUST,05116440,CD3L,1 
2015,11,AUGUST,05116441,3L,240 
2015,11,AUGUST,05116442,3L,64 
2015,11,AUGUST,05116443,3L,8 
2015,11,AUGUST,05116444,CD3L,1 
2015,11,AUGUST,05116445,CD3L,2 
2015,11,AUGUST,05116446,CD3L,5 
2015,11,AUGUST,05116447,CD3L,4 
2015,11,AUGUST,05116448,CD3L,1 
2015,11,AUGUST,05116449,CD3L,1 
2015,11,AUGUST,05116450,CD3L,2 
2015,11,AUGUST,05116451,CD3L,6 
2015,11,AUGUST,05116452,CD3L,1 
2015,11,AUGUST,05116453,CD3P,26 
2015,11,AUGUST,05116454,3P,10640 
2015,11,AUGUST,05116455,3P,630 
2015,11,AUGUST,05116456,3D,144 
2015,11,AUGUST,05116457,CD3P,230 
2015,11,AUGUST,05116458,CD3D,2 
2015,11,AUGUST,05116459,CD3D,36 
2015,11,AUGUST,05116460,CD3D,1 
2015,11,AUGUST,05116461,CD3D,0 
2015,11,AUGUST,05116462,CD3D,3 
2015,11,AUGUST,05116463,CD3D,20 
2015,11,AUGUST,05116464,CD3D,5 
2015,11,AUGUST,05116465,CD3D,0 
2015,11,AUGUST,05116466,CD3D,2 
2015,11,AUGUST,05116467,CD3D,196 
2015,11,AUGUST,05116468,CD3D,0 
2015,11,AUGUST,05116469,CD3D,21 
2015,11,AUGUST,05116470,CD3D,9 
2015,11,AUGUST,05116471,CD3D,25 
2015,11,AUGUST,05116472,CD3D,20 
2015,11,AUGUST,05116473,CD3D,130 
2015,11,AUGUST,05116474,CD3P,2 
2015,11,AUGUST,05116475,CD3D,4 
2015,11,AUGUST,05116476,CD3D,1 
2015,11,AUGUST,05116477,3D,24 
2015,11,AUGUST,05116478,CD3D,1 
2015,11,AUGUST,05116479,CD3L,12 
2015,11,AUGUST,05116480,CD3L,6 
2015,11,AUGUST,05116481,CD3L,12 
2015,11,AUGUST,05116482,CD3L,12 
2015,11,AUGUST,05116483,CD3L,12 
2015,11,AUGUST,05116484,CD3L,12 
2015,11,AUGUST,05116485,CD3L,36 
2015,11,AUGUST,05116486,CD3L,60 
2015,11,AUGUST,05116487,CD3L,12 
2015,11,AUGUST,05116488,CD3L,12 
2015,11,AUGUST,05116489,CD3L,24 
2015,11,AUGUST,05116490,CD3L,12 
2015,11,AUGUST,05116491,3L,1200 
2015,11,AUGUST,05116492,CD3L,6 
2015,11,AUGUST,05116493,CD3L,1 
2015,11,AUGUST,05116494,CD3L,6 
2015,11,AUGUST,05116495,CD3L,4 
2015,11,AUGUST,05116496,CD3L,2 
2015,11,AUGUST,05116497,CD3L,1 
2015,7,APRIL,05116498,CD3D,2 
2015,7,APRIL,05116499,CD3L,11 
2015,7,APRIL,05116500,CD3L,5 
2015,7,APRIL,05116501,CD3L,1 
2015,7,APRIL,05116502,CD3L,42 
2015,7,APRIL,05116503,CD3L,18 
2015,7,APRIL,05116504,CD3L,45 
2015,7,APRIL,05116505,CD3L,48 
2015,7,APRIL,05116506,CD3L,5 
2015,7,APRIL,05116507,CD3L,12 
2015,7,APRIL,05116508,CD3L,3 
2015,7,APRIL,05116509,CD3L,4 
2015,7,APRIL,05116510,CD3L,11 
2015,7,APRIL,05116511,CD3L,4 
2015,7,APRIL,05116512,CD3L,1 
2015,7,APRIL,05116513,CD3L,0 
2015,11,AUGUST,05116514,3P,108 
2015,11,AUGUST,05116515,3P,100 
2015,11,AUGUST,05116516,3P,40 
2015,11,AUGUST,05116517,CD3P,1 
2015,11,AUGUST,05116518,CD3P,1 
2015,11,AUGUST,05116519,3P,360 
2015,11,AUGUST,05116520,3D,24 
2015,11,AUGUST,05116521,3D,40 
2015,11,AUGUST,05116522,3D,30 
2015,11,AUGUST,05116523,CD3L,6 
2015,11,AUGUST,05116524,CD3L,48 
2015,11,AUGUST,05116525,CD3L,12 
2015,11,AUGUST,05116526,CD3L,1 
2015,11,AUGUST,05116527,CD3L,8 
2015,11,AUGUST,05116528,CD3L,3 
2015,11,AUGUST,05116529,CD3L,7 
2015,11,AUGUST,05116530,CD3L,1 
2015,11,AUGUST,05116531,CD3L,15 
2015,11,AUGUST,05116532,CD3L,84 
2015,11,AUGUST,05116533,CD3L,24 
2015,11,AUGUST,05116534,CD3L,6 
2015,11,AUGUST,05116535,CD3L,12 
2015,11,AUGUST,05116536,CD3L,40 
2015,11,AUGUST,05116537,CD3L,2 
2015,11,AUGUST,05116538,CD3L,2 
2015,11,AUGUST,05116539,CD3L,7 
2015,11,AUGUST,05116540,CD3L,36 
2015,11,AUGUST,05116541,CD3L,1 
2015,11,AUGUST,05116542,CD3L,0 
2015,11,AUGUST,05116543,CD3L,1 
2015,11,AUGUST,05116544,3P,82368 
2015,11,AUGUST,05116545,3P,460 
2015,11,AUGUST,05116546,3D,120 
2015,11,AUGUST,05116547,3L,672 
2015,11,AUGUST,05116548,3L,672 
2015,11,AUGUST,05116549,3L,0 
2015,11,AUGUST,05116550,CD3L,36 
2015,11,AUGUST,05116551,CD3L,6 
2015,11,AUGUST,05116552,CD3L,24 
2015,11,AUGUST,05116553,CD3L,24 
2015,11,AUGUST,05116554,CD3L,24 
2015,11,AUGUST,05116555,CD3L,24 
2015,11,AUGUST,05116556,CD3L,24 
2015,11,AUGUST,05116557,CD3L,60 
2015,11,AUGUST,05116558,CD3L,6 
2015,11,AUGUST,05116559,CD3L,12 
2015,11,AUGUST,05116560,CD3L,0 
2015,11,AUGUST,05116561,CD3L,12 
2015,11,AUGUST,05116562,CD3L,12 
2015,11,AUGUST,05116563,CD3L,18 
2015,11,AUGUST,05116564,CD3L,2 
2015,11,AUGUST,05116565,CD3L,60 
2015,11,AUGUST,05116566,CD3L,0 
2015,11,AUGUST,05116567,CD3L,2 
2015,11,AUGUST,05116568,CD3L,24 
2015,11,AUGUST,05116569,CD3L,24 
2015,11,AUGUST,05116570,CD3L,12 
2015,11,AUGUST,05116571,3L,180 
2015,11,AUGUST,05116572,CD3L,5 
2015,11,AUGUST,05116573,CD3L,1 
2015,11,AUGUST,05116574,CD3L,4 
2015,11,AUGUST,05116575,3L,60 
2015,11,AUGUST,05116576,CD3L,18 
2015,11,AUGUST,05116577,CD3L,1 
2015,11,AUGUST,05116578,CD3L,12 
2015,11,AUGUST,05116579,CD3L,7 
2015,11,AUGUST,05116580,3L,56 
2015,11,AUGUST,05116581,3L,50 
2015,11,AUGUST,05116582,CD3D,2 
2015,11,AUGUST,05116583,CD3M,3 
2015,11,AUGUST,05116584,CD3M,18 
2015,11,AUGUST,05116585,CD3L,6 
2015,11,AUGUST,05116586,CD3L,3 
2015,11,AUGUST,05116587,CD3L,33 
2015,11,AUGUST,05116588,CD3L,3 
2015,11,AUGUST,05116589,CD3L,2 
2015,11,AUGUST,05116590,CD3L,7 
2015,11,AUGUST,05116591,CD3L,1 
2015,11,AUGUST,05116592,CD3L,1 
2015,11,AUGUST,05116593,CD3L,3 
2015,11,AUGUST,05116594,CD3L,3 
2015,11,AUGUST,05116595,CD3P,5 
2015,11,AUGUST,05116596,CD3P,2 
2015,11,AUGUST,05116597,CD3P,1 
2015,11,AUGUST,05116598,3P,100 
2015,11,AUGUST,05116599,3D,50 
2015,11,AUGUST,05116600,3D,10 
2015,11,AUGUST,05116601,3P,120 
2015,11,AUGUST,05116602,3P,28 
2015,11,AUGUST,05116603,3D,1200 
2015,11,AUGUST,05116604,3D,200 
2015,11,AUGUST,05116605,3D,147 
2015,11,AUGUST,05116606,CD3D,1 
2015,11,AUGUST,05116607,3D,15 
2015,11,AUGUST,05116608,3D,24 
2015,11,AUGUST,05116609,3D,104 
2015,11,AUGUST,05116610,3L,1296 
2015,11,AUGUST,05116611,CD3L,3 
2015,11,AUGUST,05116612,CD3L,12 
2015,11,AUGUST,05116613,CD3L,12 
2015,11,AUGUST,05116614,CD3L,12 
2015,11,AUGUST,05116615,CD3L,24 
2015,11,AUGUST,05116616,CD3L,36 
2015,11,AUGUST,05116617,CD3L,48 
2015,11,AUGUST,05116618,CD3L,12 
2015,11,AUGUST,05116619,CD3L,1 
2015,11,AUGUST,05116620,CD3L,12 
2015,11,AUGUST,05116621,CD3L,24 
2015,11,AUGUST,05116622,CD3L,12 
2015,11,AUGUST,05116623,CD3L,12 
2015,11,AUGUST,05116624,CD3L,12 
2015,11,AUGUST,05116625,CD3L,12 
2015,11,AUGUST,05116626,CD3L,6 
2015,11,AUGUST,05116627,CD3L,24 
2015,11,AUGUST,05116628,CD3L,24 
2015,11,AUGUST,05116629,CD3L,18 
2015,11,AUGUST,05116630,CD3L,10 
2015,11,AUGUST,05116631,CD3L,1 
2015,11,AUGUST,05116632,CD3L,1 
2015,11,AUGUST,05116633,CD3L,12 
2015,11,AUGUST,05116634,CD3L,12 
2015,11,AUGUST,05116635,CD3L,1 
2015,11,AUGUST,05116636,CD3L,6 
2015,11,AUGUST,05116637,CD3L,24 
2015,11,AUGUST,05116638,CD3L,12 
2015,11,AUGUST,05116639,3D,54 
2015,11,AUGUST,05116640,3D,180 
2015,11,AUGUST,05116641,3D,2340 
2015,11,AUGUST,05116642,CD3D,1 
2015,11,AUGUST,05116643,CD3D,20 
2015,11,AUGUST,05116644,CD3D,50 
2015,11,AUGUST,05116645,CD3D,0 
2015,11,AUGUST,05116646,3L,336 
2015,11,AUGUST,05116647,CD3L,12 
2015,11,AUGUST,05116648,CD3L,12 
2015,11,AUGUST,05116649,CD3L,18 
2015,11,AUGUST,05116650,CD3L,12 
2015,11,AUGUST,05116651,CD3L,1 
2015,11,AUGUST,05116652,CD3L,12 
2015,11,AUGUST,05116653,CD3L,12 
2015,11,AUGUST,05116654,CD3L,96 
2015,11,AUGUST,05116655,CD3L,44 
2015,11,AUGUST,05116656,CD3L,12 
2015,11,AUGUST,05116657,CD3L,12 
2015,11,AUGUST,05116658,CD3L,12 
2015,11,AUGUST,05116659,CD3L,36 
2015,11,AUGUST,05116660,CD3L,0 
2015,11,AUGUST,05116661,CD3L,12 
2015,11,AUGUST,05116662,3D,150 
2015,11,AUGUST,05116663,3L,336 
2015,11,AUGUST,05116664,CD3L,12 
2015,11,AUGUST,05116665,CD3L,0 
2015,11,AUGUST,05116666,CD3L,36 
2015,11,AUGUST,05116667,CD3L,12 
2015,11,AUGUST,05116668,CD3L,3 
2015,11,AUGUST,05116669,CD3L,12 
2015,11,AUGUST,05116670,CD3L,12 
2015,11,AUGUST,05116671,CD3L,12 
2015,11,AUGUST,05116672,CD3L,12 
2015,11,AUGUST,05116673,CD3L,6 
2015,11,AUGUST,05116674,CD3L,3 
2015,11,AUGUST,05116675,CD3L,0 
2015,11,AUGUST,05116676,CD3L,12 
2015,11,AUGUST,05116677,CD3L,24 
2015,11,AUGUST,05116678,CD3L,1 
2015,11,AUGUST,05116679,CD3L,1 
2015,11,AUGUST,05116680,CD3L,4 
2015,11,AUGUST,05116681,CD3L,3 
2015,11,AUGUST,05116682,3L,200 
2015,11,AUGUST,05116683,CD3L,0 
2015,11,AUGUST,05116684,CD3L,2 
2015,11,AUGUST,05116685,CD3L,1 
2015,11,AUGUST,05116686,CD3L,1 
2015,11,AUGUST,05116687,CD3L,1 
2015,11,AUGUST,05116688,CD3L,5 
2015,11,AUGUST,05116689,CD3L,2 
2015,11,AUGUST,05116690,3P,450 
2015,11,AUGUST,05116691,3D,80 
2015,11,AUGUST,05116692,3P,91 
2015,11,AUGUST,05116693,3D,32 
2015,11,AUGUST,05116694,3D,50 
2015,11,AUGUST,05116695,3D,36 
2015,11,AUGUST,05116696,3D,18 
2015,11,AUGUST,05116697,3D,20 
2015,11,AUGUST,05116698,3D,64 
2015,11,AUGUST,05116699,CD3P,1 
2015,11,AUGUST,05116700,CD3D,4 
2015,11,AUGUST,05116701,CD3D,6 
2015,11,AUGUST,05116702,CD3D,1 
2015,11,AUGUST,05116703,CD3D,600 
2015,11,AUGUST,05116704,CD3D,0 
2015,11,AUGUST,05116705,CD3D,4 
2015,11,AUGUST,05116706,CD3D,10 
2015,11,AUGUST,05116707,CD3D,0 
2015,11,AUGUST,05116708,CD3D,15 
2015,11,AUGUST,05116709,CD3D,0 
2015,11,AUGUST,05116710,CD3D,0 
2015,11,AUGUST,05116711,CD3D,1 
2015,11,AUGUST,05116712,CD3D,1 
2015,11,AUGUST,05116713,CD3D,6 
2015,11,AUGUST,05116714,CD3P,12 
2015,11,AUGUST,05116715,CD3P,0 
2015,11,AUGUST,05116716,CD3D,16 
2015,11,AUGUST,05116717,CD3D,54 
2015,11,AUGUST,05116718,CD3D,23 
2015,11,AUGUST,05116719,CD3D,8 
2015,11,AUGUST,05116720,CD3D,10 
2015,11,AUGUST,05116721,CD3D,2 
2015,11,AUGUST,05116722,CD3D,2 
2015,11,AUGUST,05116723,3P,166 
2015,11,AUGUST,05116724,3P,896 
2015,11,AUGUST,05116725,3D,360 
2015,11,AUGUST,05116726,3D,1880 
2015,11,AUGUST,05116727,3D,40 
2015,11,AUGUST,05116728,3D,648 
2015,11,AUGUST,05116729,3D,210 
2015,11,AUGUST,05116730,3D,108 
2015,11,AUGUST,05116731,3D,56 
2015,11,AUGUST,05116732,3D,36 
2015,11,AUGUST,05116733,3D,180 
2015,11,AUGUST,05116734,3D,156 
2015,11,AUGUST,05116735,CD3P,14 
2015,11,AUGUST,05116736,CD3D,14 
2015,11,AUGUST,05116737,CD3D,1 
2015,11,AUGUST,05116738,CD3D,4 
2015,11,AUGUST,05116739,CD3D,60 
2015,11,AUGUST,05116740,CD3D,6 
2015,11,AUGUST,05116741,CD3D,300 
2015,11,AUGUST,05116742,CD3D,10 
2015,11,AUGUST,05116743,CD3D,3 
2015,11,AUGUST,05116744,CD3D,15 
2015,11,AUGUST,05116745,CD3P,2 
2015,11,AUGUST,05116746,CD3D,12 
2015,11,AUGUST,05116747,CD3D,10 
2015,11,AUGUST,05116748,3D,8 
2015,11,AUGUST,05116749,3D,24 
2015,11,AUGUST,05116750,CD3D,1 
2015,11,AUGUST,05116751,CD3D,1 
2015,11,AUGUST,05116752,CD3D,2 
2015,11,AUGUST,05116753,CD3D,1 
2015,11,AUGUST,05116754,CD3D,1 
2015,11,AUGUST,05116755,CD3D,2 
2015,11,AUGUST,05116756,CD3D,1 
2015,11,AUGUST,05116757,CD3D,35 
2015,7,APRIL,05116758,3D,390 
2015,7,APRIL,05116759,3D,238 
2015,7,APRIL,05116760,CD3D,30 
2015,7,APRIL,05116761,CD3D,2 
2015,7,APRIL,05116762,3L,240 
2015,7,APRIL,05116763,3L,336 
2015,7,APRIL,05116764,3L,672 
2015,7,APRIL,05116765,3L,120 
2015,7,APRIL,05116766,3L,336 
2015,7,APRIL,05116767,CD3L,36 
2015,11,AUGUST,05116768,CD3D,77 
2015,11,AUGUST,05116769,CD3D,17 
2015,11,AUGUST,05116770,CD3D,2 
2015,11,AUGUST,05116771,CD3D,6 
2015,11,AUGUST,05116772,CD3L,12 
2015,11,AUGUST,05116773,CD3L,12 
2015,11,AUGUST,05116774,CD3L,38 
2015,11,AUGUST,05116775,CD3L,1 
2015,11,AUGUST,05116776,3L,16 
2015,11,AUGUST,05116777,3L,50 
2015,11,AUGUST,05116778,CD3L,1 
2015,11,AUGUST,05116779,CD3L,2 
2015,11,AUGUST,05116780,CD3L,2 
2015,11,AUGUST,05116781,CD3L,6 
2015,11,AUGUST,05116782,CD3L,3 
2015,11,AUGUST,05116783,CD3L,2 
2015,11,AUGUST,05116784,CD3L,36 
2015,11,AUGUST,05116785,CD3L,4 
2015,11,AUGUST,05116786,3P,8272 
2015,11,AUGUST,05116787,3P,1160 
2015,11,AUGUST,05116788,CD3P,2 
2015,11,AUGUST,05116789,CD3P,1 
2015,11,AUGUST,05116790,CD3P,1 
2015,11,AUGUST,05116791,CD3P,400 
2015,11,AUGUST,05116792,3P,600 
2015,11,AUGUST,05116793,3P,420 
2015,11,AUGUST,05116794,3P,2745 
2015,11,AUGUST,05116795,3P,2170 
2015,11,AUGUST,05116796,3P,120 
2015,11,AUGUST,05116797,3P,264 
2015,11,AUGUST,05116798,CD3P,1 
2015,11,AUGUST,05116799,3D,36 
2015,11,AUGUST,05116800,3D,12 
2015,11,AUGUST,05116801,3D,50 
2015,11,AUGUST,05116802,3D,54 
2015,11,AUGUST,05116803,3D,132 
2015,11,AUGUST,05116804,3D,4 
2015,11,AUGUST,05116805,3D,205 
2015,11,AUGUST,05116806,3P,24 
2015,11,AUGUST,05116807,3D,240 
2015,11,AUGUST,05116808,CD3D,1 
2015,11,AUGUST,05116809,CD3D,1 
2015,11,AUGUST,05116810,CD3D,18 
2015,11,AUGUST,05116811,CD3P,1 
2015,11,AUGUST,05116812,CD3D,12 
2015,7,APRIL,05116813,CD3L,12 
2015,7,APRIL,05116814,CD3L,24 
2015,7,APRIL,05116815,CD3L,12 
2015,7,APRIL,05116816,CD3L,24 
2015,7,APRIL,05116817,CD3L,24 
2015,7,APRIL,05116818,CD3L,62 
2015,7,APRIL,05116819,CD3L,48 
2015,7,APRIL,05116820,CD3L,4 
2015,7,APRIL,05116821,CD3L,12 
2015,7,APRIL,05116822,CD3L,36 
2015,7,APRIL,05116823,CD3L,12 
2015,7,APRIL,05116824,CD3L,144 
2015,7,APRIL,05116825,CD3L,36 
2015,7,APRIL,05116826,CD3L,6 
2015,7,APRIL,05116827,CD3L,12 
2015,7,APRIL,05116828,CD3L,6 
2015,7,APRIL,05116829,CD3L,6 
2015,7,APRIL,05116830,CD3L,144 
2015,7,APRIL,05116831,CD3L,95 
2015,7,APRIL,05116832,CD3L,12 
2015,7,APRIL,05116833,CD3L,12 
2015,7,APRIL,05116834,CD3L,4 
2015,7,APRIL,05116835,CD3L,24 
2015,7,APRIL,05116836,CD3L,6 
2015,7,APRIL,05116837,CD3L,42 
2015,7,APRIL,05116838,CD3L,12 
2015,7,APRIL,05116839,CD3L,12 
2015,7,APRIL,05116840,CD3L,12 
2015,7,APRIL,05116841,CD3L,15 
2015,7,APRIL,05116842,CD3L,12 
2015,7,APRIL,05116843,3L,25 
2015,7,APRIL,05116844,3L,240 
2015,7,APRIL,05116845,CD3L,1 
2015,7,APRIL,05116846,CD3L,3 
2015,7,APRIL,05116847,CD3L,1 
2015,7,APRIL,05116848,CD3L,300 
2015,7,APRIL,05116849,CD3L,1 
2015,7,APRIL,05116850,CD3L,22 
2015,7,APRIL,05116851,CD3L,1 
2015,7,APRIL,05116852,CD3L,5 
2015,7,APRIL,05116853,CD3L,3 
2015,7,APRIL,05116854,3L,60 
2015,7,APRIL,05116855,3L,60 
2015,7,APRIL,05116856,3L,144 
2015,7,APRIL,05116857,3L,200 
2015,7,APRIL,05116858,3L,650 
2015,7,APRIL,05116859,CD3M,2 
2015,7,APRIL,05116860,3D,315 
2015,7,APRIL,05116861,3D,308 
2015,7,APRIL,05116862,CD3L,54 
2015,7,APRIL,05116863,CD3L,1 
2015,7,APRIL,05116864,CD3L,4 
2015,11,AUGUST,05116865,CD3P,760 
2015,11,AUGUST,05116866,CD3P,40 
2015,11,AUGUST,05116867,CD3P,82 
2015,11,AUGUST,05116868,CD3P,30 
2015,11,AUGUST,05116869,CD3P,20 
2015,11,AUGUST,05116870,3P,240 
2015,11,AUGUST,05116871,CD3P,3 
2015,11,AUGUST,05116872,CD3P,0 
2015,11,AUGUST,05116873,CD3P,3 
2015,11,AUGUST,05116874,CD3P,1 
2015,11,AUGUST,05116875,CD3P,13 
2015,11,AUGUST,05116876,3D,48 
2015,11,AUGUST,05116877,CD3L,48 
2015,11,AUGUST,05116878,CD3L,6 
2015,11,AUGUST,05116879,CD3L,12 
2015,11,AUGUST,05116880,CD3L,24 
2015,11,AUGUST,05116881,CD3L,12 
2015,11,AUGUST,05116882,CD3L,24 
2015,11,AUGUST,05116883,CD3L,24 
2015,11,AUGUST,05116884,CD3L,36 
2015,11,AUGUST,05116885,CD3L,12 
2015,11,AUGUST,05116886,CD3L,24 
2015,11,AUGUST,05116887,CD3L,12 
2015,11,AUGUST,05116888,CD3L,12 
2015,11,AUGUST,05116889,CD3L,6 
2015,11,AUGUST,05116890,CD3L,12 
2015,11,AUGUST,05116891,CD3L,1 
2015,11,AUGUST,05116892,CD3L,3 
2015,11,AUGUST,05116893,CD3L,24 
2015,11,AUGUST,05116894,CD3L,36 
2015,11,AUGUST,05116895,CD3L,14 
2015,11,AUGUST,05116896,CD3L,1 
2015,11,AUGUST,05116897,3P,4219 
2015,11,AUGUST,05116898,3D,240 
2015,11,AUGUST,05116899,3P,198 
2015,11,AUGUST,05116900,3D,108 
2015,11,AUGUST,05116901,3D,27 
2015,11,AUGUST,05116902,3D,260 
2015,11,AUGUST,05116903,3D,360 
2015,11,AUGUST,05116904,3D,98 
2015,11,AUGUST,05116905,3P,36 
2015,11,AUGUST,05116906,3D,35 
2015,11,AUGUST,05116907,CD3D,1 
2015,11,AUGUST,05116908,CD3D,1 
2015,11,AUGUST,05116909,CD3D,1 
2015,11,AUGUST,05116910,CD3D,1 
2015,11,AUGUST,05116911,CD3D,40 
2015,11,AUGUST,05116912,CD3D,0 
2015,11,AUGUST,05116913,CD3D,0 
2015,11,AUGUST,05116914,CD3D,100 
2015,11,AUGUST,05116915,CD3P,3 
2015,11,AUGUST,05116916,CD3D,2 
2015,11,AUGUST,05116917,CD3D,5 
2015,11,AUGUST,05116918,CD3D,6 
2015,11,AUGUST,05116919,CD3D,3 
